state,county,fips,lat_county,long_county
IL,Hancock,17067,40.405792,-91.167988
IL,Hardin,17069,37.517852,-88.266148
IL,Henderson,17071,40.815141,-90.93848
IL,Henry,17073,41.350021,-90.130838
IL,Iroquois,17075,40.748867,-87.833601
IL,Jackson,17077,37.786096,-89.381212
IL,Jasper,17079,39.004874,-88.150763
IL,Jefferson,17081,38.30078,-88.92421
IL,Jersey,17083,39.080192,-90.361365
IL,Jo Daviess,17085,42.362391,-90.211471
IL,Johnson,17087,37.460815,-88.882962
IL,Kane,17089,41.939594,-88.42804
IL,Kankakee,17091,41.139494,-87.861125
IL,Kendall,17093,41.58814,-88.430626
IL,Knox,17095,40.930941,-90.213761
IL,Lake,17097,42.326444,-87.436118
IL,La Salle,17099,41.343341,-88.885931
IL,Lawrence,17101,38.718954,-87.730221
IL,Lee,17103,41.747442,-89.299351
IL,Livingston,17105,40.894376,-88.552852
IL,Logan,17107,40.12907,-89.365308
IL,McDonough,17109,40.455789,-90.677579
IL,McHenry,17111,42.324298,-88.452245
IL,McLean,17113,40.494559,-88.844539
IL,Macon,17115,39.860237,-88.961529
IL,Macoupin,17117,39.2659,-89.926344
IL,Madison,17119,38.827082,-89.900195
IL,Marion,17121,38.648396,-88.920221
IL,Marshall,17123,41.031119,-89.342371
IL,Mason,17125,40.236993,-89.913575
IL,Massac,17127,37.216119,-88.705658
IL,Menard,17129,40.022569,-89.794133
IL,Mercer,17131,41.204791,-90.741433
IL,Monroe,17133,38.277983,-90.179078
IL,Montgomery,17135,39.228092,-89.478007
IL,Morgan,17137,39.716806,-90.202277
IL,Moultrie,17139,39.636896,-88.625726
IL,Ogle,17141,42.041884,-89.320176
IL,Peoria,17143,40.785999,-89.767358
IL,Perry,17145,38.084385,-89.368487
IL,Piatt,17147,40.009056,-88.592328
IL,Pike,17149,39.625106,-90.889034
IL,Pope,17151,37.417169,-88.542374
IL,Pulaski,17153,37.215615,-89.127755
IL,Putnam,17155,41.19894,-89.298386
IL,Randolph,17157,38.056515,-89.82121
IL,Richland,17159,38.71155,-88.085698
IL,Rock Island,17161,41.468404,-90.572203
IL,St. Clair,17163,38.470198,-89.928546
IL,Saline,17165,37.751653,-88.545031
IL,Sangamon,17167,39.756378,-89.662311
IL,Schuyler,17169,40.156905,-90.613464
IL,Scott,17171,39.63698,-90.477759
IL,Shelby,17173,39.384926,-88.798862
IL,Stark,17175,41.096908,-89.797411
IL,Stephenson,17177,42.349726,-89.665994
IL,Tazewell,17179,40.508074,-89.51626
IL,Union,17181,37.475104,-89.252875
IL,Vermilion,17183,40.18674,-87.726772
IL,Wabash,17185,38.445821,-87.839167
IL,Warren,17187,40.850441,-90.620223
IL,Washington,17189,38.353141,-89.417187
IL,Wayne,17191,38.431948,-88.432129
IL,White,17193,38.087372,-88.178585
IL,Whiteside,17195,41.750571,-89.910957
IL,Will,17197,41.448474,-87.978456
IL,Williamson,17199,37.730353,-88.930018
IL,Winnebago,17201,42.337396,-89.161205
IL,Woodford,17203,40.789596,-89.210301
IN,Adams,18001,40.745733,-84.936131
IN,Allen,18003,41.091855,-85.07223
IN,Bartholomew,18005,39.205843,-85.897999
IN,Benton,18007,40.608253,-87.315479
IN,Blackford,18009,40.472672,-85.32373
IN,Boone,18011,40.050892,-86.469014
IN,Brown,18013,39.192585,-86.23941
IN,Carroll,18015,40.58498,-86.565141
IN,Cass,18017,40.753799,-86.355169
IN,Clark,18019,38.476217,-85.711122
IN,Clay,18021,39.393951,-87.115837
IN,Clinton,18023,40.305944,-86.477567
IN,Crawford,18025,38.289433,-86.440871
IN,Daviess,18027,38.696155,-87.076988
IN,Dearborn,18029,39.151491,-84.97346
IN,Decatur,18031,39.30598,-85.499831
IN,DeKalb,18033,41.401189,-85.000185
IN,Delaware,18035,40.227165,-85.398856
IN,Dubois,18037,38.373344,-86.873385
IN,Elkhart,18039,41.600693,-85.863986
IN,Fayette,18041,39.639655,-85.185032
IN,Floyd,18043,38.317937,-85.911474
IN,Fountain,18045,40.121282,-87.234806
IN,Franklin,18047,39.409762,-85.066964
IN,Fulton,18049,41.050384,-86.265006
IN,Gibson,18051,38.317413,-87.580566
IN,Grant,18053,40.515758,-85.654946
IN,Greene,18055,39.0486,-87.005245
IN,Hamilton,18057,40.04987,-86.020586
IN,Hancock,18059,39.822604,-85.772904
IN,Harrison,18061,38.18644,-86.103681
IN,Hendricks,18063,39.768749,-86.510287
IN,Henry,18065,39.929576,-85.397338
IN,Howard,18067,40.483537,-86.114118
IN,Huntington,18069,40.826394,-85.478598
IN,Jackson,18071,38.911957,-86.042516
IN,Jasper,18073,41.017688,-87.118814
IN,Jay,18075,40.434972,-85.00338
IN,Jefferson,18077,38.783604,-85.44009
IN,Jennings,18079,38.996234,-85.628111
IN,Johnson,18081,39.495986,-86.0946
IN,Knox,18083,38.688663,-87.420182
IN,Kosciusko,18085,41.244293,-85.861575
IN,LaGrange,18087,41.642468,-85.426302
IN,Lake,18089,41.472239,-87.374337
IN,LaPorte,18091,41.549011,-86.744729
IN,Lawrence,18093,38.839815,-86.48782
IN,Madison,18095,40.166203,-85.722454
IN,Marion,18097,39.782976,-86.135794
IN,Marshall,18099,41.325003,-86.269036
IN,Martin,18101,38.705322,-86.801847
IN,Miami,18103,40.772881,-86.044259
IN,Monroe,18105,39.160751,-86.523325
IN,Montgomery,18107,40.040296,-86.892715
IN,Morgan,18109,39.482646,-86.447457
IN,Newton,18111,40.962399,-87.402172
IN,Noble,18113,41.400794,-85.41785
IN,Ohio,18115,38.940527,-84.964299
IN,Orange,18117,38.547381,-86.489257
IN,Owen,18119,39.317339,-86.838845
IN,Parke,18121,39.77425,-87.19695
IN,Perry,18123,38.081436,-86.62654
IN,Pike,18125,38.397898,-87.232532
IN,Porter,18127,41.509922,-87.071308
IN,Posey,18129,38.027614,-87.868653
IN,Pulaski,18131,41.045272,-86.692538
IN,Putnam,18133,39.665545,-86.853325
IN,Randolph,18135,40.164414,-85.005004
IN,Ripley,18137,39.10023,-85.260541
IN,Rush,18139,39.622312,-85.466527
IN,St. Joseph,18141,41.617699,-86.288159
IN,Scott,18143,38.679431,-85.751898
IN,Shelby,18145,39.524135,-85.792174
IN,Spencer,18147,38.009789,-87.010645
IN,Starke,18149,41.28322,-86.64757
IN,Steuben,18151,41.643437,-85.002467
IN,Sullivan,18153,39.089225,-87.415843
IN,Switzerland,18155,38.825846,-85.029679
IN,Tippecanoe,18157,40.38926,-86.893943
IN,Tipton,18159,40.310229,-86.056207
IN,Union,18161,39.623111,-84.925152
IN,Vanderburgh,18163,38.02007,-87.586166
IN,Vermillion,18165,39.854045,-87.462071
IN,Vigo,18167,39.429143,-87.390375
IN,Wabash,18169,40.843717,-85.795175
IN,Warren,18171,40.352658,-87.375847
IN,Warrick,18173,38.097764,-87.272023
IN,Washington,18175,38.600613,-86.104751
IN,Wayne,18177,39.863091,-85.006735
IN,Wells,18179,40.735273,-85.212974
IN,White,18181,40.75095,-86.864293
IN,Whitley,18183,41.136426,-85.501892
IA,Adair,19001,41.328528,-94.478164
IA,Adams,19003,41.021656,-94.696906
IA,Allamakee,19005,43.274964,-91.382751
IA,Appanoose,19007,40.744683,-92.870345
IA,Audubon,19009,41.679178,-94.904312
IA,Benton,19011,42.092547,-92.05763
IA,Black Hawk,19013,42.472888,-92.306059
IA,Boone,19015,42.038601,-93.939138
IA,Bremer,19017,42.78089,-92.327586
IA,Buchanan,19019,42.470328,-91.838666
IA,Buena Vista,19021,42.741522,-95.141433
IA,Butler,19023,42.734708,-92.780066
IA,Calhoun,19025,42.38617,-94.643683
IA,Carroll,19027,42.039492,-94.867647
IA,Cass,19029,41.333824,-94.933302
IA,Cedar,19031,41.772355,-91.13219
IA,Cerro Gordo,19033,43.075171,-93.251266
IA,Cherokee,19035,42.742738,-95.633262
IA,Chickasaw,19037,43.059741,-92.31721
IA,Clarke,19039,41.029191,-93.784096
IA,Clay,19041,43.079822,-95.149726
IA,Clayton,19043,42.840998,-91.323511
IA,Clinton,19045,41.898073,-90.534243
IA,Crawford,19047,42.043119,-95.38909
IA,Dallas,19049,41.685321,-94.040707
IA,Davis,19051,40.748089,-92.410345
IA,Decatur,19053,40.736379,-93.78458
IA,Delaware,19055,42.473003,-91.359443
IA,Des Moines,19057,40.915339,-91.186925
IA,Dickinson,19059,43.389611,-95.196057
IA,Dubuque,19061,42.463481,-90.878771
IA,Emmet,19063,43.377984,-94.66937
IA,Fayette,19065,42.86445,-91.839373
IA,Floyd,19067,43.052741,-92.787367
IA,Franklin,19069,42.736549,-93.271425
IA,Fremont,19071,40.743726,-95.599516
IA,Greene,19073,42.042494,-94.388703
IA,Grundy,19075,42.403323,-92.790261
IA,Guthrie,19077,41.683573,-94.501272
IA,Hamilton,19079,42.390768,-93.709198
IA,Hancock,19081,43.075411,-93.743697
IA,Hardin,19083,42.389955,-93.241081
IA,Harrison,19085,41.688584,-95.827149
IA,Henry,19087,40.985864,-91.54427
IA,Howard,19089,43.365313,-92.321908
IA,Humboldt,19091,42.782221,-94.202775
IA,Ida,19093,42.39186,-95.507421
IA,Iowa,19095,41.683918,-92.059123
IA,Jackson,19097,42.164281,-90.574597
IA,Jasper,19099,41.685686,-93.052971
IA,Jefferson,19101,41.00688,-91.967137
IA,Johnson,19103,41.668737,-91.588812
IA,Jones,19105,42.125118,-91.116914
IA,Keokuk,19107,41.331182,-92.167721
IA,Kossuth,19109,43.212478,-94.213983
IA,Lee,19111,40.647588,-91.477157
IA,Linn,19113,42.077951,-91.597674
IA,Louisa,19115,41.218211,-91.256994
IA,Lucas,19117,41.033344,-93.331467
IA,Lyon,19119,43.38358,-96.207201
IA,Madison,19121,41.330622,-94.015184
IA,Mahaska,19123,41.330797,-92.636366
IA,Marion,19125,41.331455,-93.093849
IA,Marshall,19127,42.041691,-92.981452
IA,Mills,19129,41.033703,-95.619101
IA,Mitchell,19131,43.348564,-92.784466
IA,Monona,19133,42.049432,-95.956566
IA,Monroe,19135,41.028847,-92.869642
IA,Montgomery,19137,41.021735,-95.15779
IA,Muscatine,19139,41.483776,-91.118699
IA,O'Brien,19141,43.083746,-95.625624
IA,Osceola,19143,43.378542,-95.633788
IA,Page,19145,40.73909,-95.14429
IA,Palo Alto,19147,43.075854,-94.667297
IA,Plymouth,19149,42.737585,-96.215864
IA,Pocahontas,19151,42.734033,-94.678279
IA,Polk,19153,41.684281,-93.56972
IA,Pottawattamie,19155,41.340184,-95.544905
IA,Poweshiek,19157,41.684526,-92.522882
IA,Ringgold,19159,40.735334,-94.244251
IA,Sac,19161,42.387526,-95.105224
IA,Scott,19163,41.641679,-90.62229
IA,Shelby,19165,41.679014,-95.308917
IA,Sioux,19167,43.082854,-96.177929
IA,Story,19169,42.037538,-93.466093
IA,Tama,19171,42.074848,-92.529412
IA,Taylor,19173,40.737949,-94.697108
IA,Union,19175,41.02855,-94.245091
IA,Van Buren,19177,40.754117,-91.952943
IA,Wapello,19179,41.031263,-92.409482
IA,Warren,19181,41.336769,-93.564366
IA,Washington,19183,41.329401,-91.725052
IA,Wayne,19185,40.739983,-93.332613
IA,Webster,19187,42.434397,-94.179157
IA,Winnebago,19189,43.378124,-93.743488
IA,Winneshiek,19191,43.292989,-91.850788
IA,Woodbury,19193,42.39322,-96.053296
IA,Worth,19195,43.373491,-93.248533
IA,Wright,19197,42.733007,-93.734735
KS,Allen,20001,37.884229,-95.300945
KS,Anderson,20003,38.215114,-95.292046
KS,Atchison,20005,39.532544,-95.313398
KS,Barber,20007,37.222906,-98.685052
KS,Barton,20009,38.481239,-98.767837
KS,Bourbon,20011,37.8561,-94.850928
KS,Brown,20013,39.825931,-95.569905
KS,Butler,20015,37.773681,-96.838762
KS,Chase,20017,38.298553,-96.594064
KS,Chautauqua,20019,37.154259,-96.245396
KS,Cherokee,20021,37.169392,-94.845698
KS,Cheyenne,20023,39.789256,-101.727302
KS,Clark,20025,37.233831,-99.813869
KS,Clay,20027,39.344964,-97.168853
KS,Cloud,20029,39.487329,-97.64139
KS,Coffey,20031,38.23645,-95.729137
KS,Comanche,20033,37.189071,-99.254089
KS,Cowley,20035,37.234507,-96.837247
KS,Crawford,20037,37.505628,-94.853941
KS,Decatur,20039,39.783542,-100.459708
KS,Dickinson,20041,38.867735,-97.157943
KS,Doniphan,20043,39.788502,-95.147225
KS,Douglas,20045,38.896573,-95.290529
KS,Edwards,20047,37.883595,-99.304746
KS,Elk,20049,37.456026,-96.244642
KS,Ellis,20051,38.914596,-99.317329
KS,Ellsworth,20053,38.700845,-98.205355
KS,Finney,20055,38.049855,-100.739929
KS,Ford,20057,37.688365,-99.884734
KS,Franklin,20059,38.558019,-95.278962
KS,Geary,20061,39.002155,-96.768038
KS,Gove,20063,38.917239,-100.48736
KS,Graham,20065,39.349445,-99.880952
KS,Grant,20067,37.547537,-101.299362
KS,Gray,20069,37.744513,-100.451716
KS,Greeley,20071,38.480408,-101.805984
KS,Greenwood,20073,37.878659,-96.242232
KS,Hamilton,20075,37.995244,-101.793689
KS,Harper,20077,37.188184,-98.06659
KS,Harvey,20079,38.050144,-97.436707
KS,Haskell,20081,37.55855,-100.876869
KS,Hodgeman,20083,38.087493,-99.898407
KS,Jackson,20085,39.410989,-95.794509
KS,Jefferson,20087,39.239644,-95.375314
KS,Jewell,20089,39.77701,-98.222584
KS,Johnson,20091,38.883907,-94.82233
KS,Kearny,20093,37.994461,-101.308136
KS,Kingman,20095,37.552951,-98.144529
KS,Kiowa,20097,37.561231,-99.286539
KS,Labette,20099,37.191468,-95.297473
KS,Lane,20101,38.481286,-100.466185
KS,Leavenworth,20103,39.189511,-95.038977
KS,Lincoln,20105,39.047276,-98.214265
KS,Linn,20107,38.216549,-94.844932
KS,Logan,20109,38.91327,-101.157407
KS,Lyon,20111,38.455498,-96.161589
KS,McPherson,20113,38.395812,-97.647489
KS,Marion,20115,38.359647,-97.102771
KS,Marshall,20117,39.782709,-96.521243
KS,Meade,20119,37.243886,-100.360094
KS,Miami,20121,38.566772,-94.832963
KS,Mitchell,20123,39.393026,-98.207362
KS,Montgomery,20125,37.189537,-95.742403
KS,Morris,20127,38.687696,-96.644905
KS,Morton,20129,37.18525,-101.809516
KS,Nemaha,20131,39.791043,-96.005381
KS,Neosho,20133,37.564283,-95.315683
KS,Ness,20135,38.480437,-99.908745
KS,Norton,20137,39.783867,-99.899235
KS,Osage,20139,38.649706,-95.727275
KS,Osborne,20141,39.348649,-98.767876
KS,Ottawa,20143,39.137963,-97.654803
KS,Pawnee,20145,38.182873,-99.232154
KS,Phillips,20147,39.784506,-99.34215
KS,Pottawatomie,20149,39.382187,-96.337113
KS,Pratt,20151,37.647594,-98.74012
KS,Rawlins,20153,39.786198,-101.076738
KS,Reno,20155,37.948185,-98.078346
KS,Republic,20157,39.82891,-97.650921
KS,Rice,20159,38.347178,-98.201415
KS,Riley,20161,39.291211,-96.727489
KS,Rooks,20163,39.346006,-99.324492
KS,Rush,20165,38.523592,-99.309183
KS,Russell,20167,38.916839,-98.765638
KS,Saline,20169,38.786327,-97.650153
KS,Scott,20171,38.481877,-100.90636
KS,Sedgwick,20173,37.683807,-97.459451
KS,Seward,20175,37.180585,-100.854741
KS,Shawnee,20177,39.041805,-95.755664
KS,Sheridan,20179,39.350543,-100.441206
KS,Sherman,20181,39.351352,-101.719859
KS,Smith,20183,39.78466,-98.78543
KS,Stafford,20185,38.03563,-98.719889
KS,Stanton,20187,37.565932,-101.789383
KS,Stevens,20189,37.202356,-101.315796
KS,Sumner,20191,37.236663,-97.493349
KS,Thomas,20193,39.357706,-101.083439
KS,Trego,20195,38.921302,-99.865423
KS,Wabaunsee,20197,38.955154,-96.201262
KS,Wallace,20199,38.926626,-101.771103
KS,Washington,20201,39.776714,-97.095611
KS,Wichita,20203,38.481922,-101.347434
KS,Wilson,20205,37.558515,-95.745175
KS,Woodson,20207,37.888484,-95.757553
KS,Wyandotte,20209,39.115384,-94.763087
KY,Adair,21001,37.105541,-85.281401
KY,Allen,21003,36.75077,-86.192458
KY,Anderson,21005,38.005396,-84.986417
KY,Ballard,21007,37.05112,-89.009178
KY,Barren,21009,36.963614,-85.92499
KY,Bath,21011,38.152249,-83.737641
KY,Bell,21013,36.72268,-83.681046
KY,Boone,21015,38.974595,-84.731444
KY,Bourbon,21017,38.202562,-84.20986
KY,Boyd,21019,38.360004,-82.681406
KY,Boyle,21021,37.6182,-84.873016
KY,Bracken,21023,38.678523,-84.100355
KY,Breathitt,21025,37.521178,-83.322401
KY,Breckinridge,21027,37.778109,-86.432829
KY,Bullitt,21029,37.969572,-85.703036
KY,Butler,21031,37.207013,-86.682471
KY,Caldwell,21033,37.148643,-87.87051
KY,Calloway,21035,36.620978,-88.274086
KY,Campbell,21037,38.946981,-84.379583
KY,Carlisle,21039,36.857726,-88.975757
KY,Carroll,21041,38.668284,-85.124083
KY,Carter,21043,38.309555,-83.048821
KY,Casey,21045,37.321962,-84.92822
KY,Christian,21047,36.893388,-87.493554
KY,Clark,21049,37.970133,-84.144974
KY,Clay,21051,37.164466,-83.710763
KY,Clinton,21053,36.729124,-85.153499
KY,Crittenden,21055,37.358149,-88.10501
KY,Cumberland,21057,36.784227,-85.393499
KY,Daviess,21059,37.731671,-87.087139
KY,Edmonson,21061,37.227856,-86.217778
KY,Elliott,21063,38.116425,-83.097541
KY,Estill,21065,37.69246,-83.963927
KY,Fayette,21067,38.040157,-84.458443
KY,Fleming,21069,38.368431,-83.706152
KY,Floyd,21071,37.558283,-82.740337
KY,Franklin,21073,38.234919,-84.868786
KY,Fulton,21075,36.55262,-89.187723
KY,Gallatin,21077,38.760184,-84.862114
KY,Garrard,21079,37.630162,-84.545856
KY,Grant,21081,38.64921,-84.625946
KY,Graves,21083,36.723344,-88.649897
KY,Grayson,21085,37.458577,-86.344011
KY,Green,21087,37.269637,-85.561403
KY,Greenup,21089,38.563596,-82.933833
KY,Hancock,21091,37.843389,-86.792773
KY,Hardin,21093,37.695836,-85.963183
KY,Harlan,21095,36.859223,-83.221497
KY,Harrison,21097,38.443489,-84.332796
KY,Hart,21099,37.313856,-85.881995
KY,Henderson,21101,37.792542,-87.572577
KY,Henry,21103,38.451561,-85.120079
KY,Hickman,21105,36.675916,-88.97202
KY,Hopkins,21107,37.31107,-87.542196
KY,Jackson,21109,37.40332,-84.020686
KY,Jefferson,21111,38.189533,-85.657624
KY,Jessamine,21113,37.873291,-84.58396
KY,Johnson,21115,37.84926,-82.830639
KY,Kenton,21117,38.930477,-84.533492
KY,Knott,21119,37.354703,-82.949138
KY,Knox,21121,36.887476,-83.85563
KY,Larue,21123,37.545518,-85.697209
KY,Laurel,21125,37.113268,-84.119395
KY,Lawrence,21127,38.074459,-82.738305
KY,Lee,21129,37.605383,-83.718497
KY,Leslie,21131,37.087846,-83.388616
KY,Letcher,21133,37.118503,-82.861175
KY,Lewis,21135,38.532051,-83.373303
KY,Lincoln,21137,37.457257,-84.658074
KY,Livingston,21139,37.209517,-88.363426
KY,Logan,21141,36.859829,-86.881436
KY,Lyon,21143,37.023976,-88.083391
KY,McCracken,21145,37.053688,-88.712378
KY,McCreary,21147,36.731136,-84.491052
KY,McLean,21149,37.530575,-87.262931
KY,Madison,21151,37.723528,-84.277008
KY,Magoffin,21153,37.698954,-83.069716
KY,Marion,21155,37.552247,-85.269242
KY,Marshall,21157,36.882017,-88.332752
KY,Martin,21159,37.796774,-82.506623
KY,Mason,21161,38.594068,-83.828052
KY,Meade,21163,37.967476,-86.200863
KY,Menifee,21165,37.950715,-83.597345
KY,Mercer,21167,37.812085,-84.879695
KY,Metcalfe,21169,36.990394,-85.629554
KY,Monroe,21171,36.714077,-85.713508
KY,Montgomery,21173,38.038138,-83.912338
KY,Morgan,21175,37.92294,-83.258944
KY,Muhlenberg,21177,37.213816,-87.134092
KY,Nelson,21179,37.803188,-85.465955
KY,Nicholas,21181,38.337132,-84.025554
KY,Ohio,21183,37.477859,-86.844871
KY,Oldham,21185,38.400046,-85.456059
KY,Owen,21187,38.499603,-84.841509
KY,Owsley,21189,37.423452,-83.691566
KY,Pendleton,21191,38.690765,-84.354041
KY,Perry,21193,37.241282,-83.217772
KY,Pike,21195,37.482067,-82.402869
KY,Powell,21197,37.810379,-83.826985
KY,Pulaski,21199,37.108312,-84.579986
KY,Robertson,21201,38.513826,-84.063757
KY,Rockcastle,21203,37.36122,-84.314419
KY,Rowan,21205,38.205894,-83.425969
KY,Russell,21207,36.989127,-85.058976
KY,Scott,21209,38.289882,-84.579376
KY,Shelby,21211,38.239426,-85.22836
KY,Simpson,21213,36.740863,-86.581464
KY,Spencer,21215,38.026976,-85.321525
KY,Taylor,21217,37.365106,-85.326698
KY,Todd,21219,36.840338,-87.183642
KY,Trigg,21221,36.807681,-87.858652
KY,Trimble,21223,38.618193,-85.355171
KY,Union,21225,37.658029,-87.95165
KY,Warren,21227,36.995634,-86.423579
KY,Washington,21229,37.754209,-85.175416
KY,Wayne,21231,36.802011,-84.83044
KY,Webster,21233,37.520021,-87.685095
KY,Whitley,21235,36.758021,-84.14455
KY,Wolfe,21237,37.743774,-83.495068
KY,Woodford,21239,38.042789,-84.748147
LA,Acadia,22001,30.291497,-92.411037
LA,Allen,22003,30.652744,-92.819605
LA,Ascension,22005,30.202946,-90.910023
LA,Assumption,22007,29.899884,-91.050528
LA,Avoyelles,22009,31.085094,-91.993798
LA,Beauregard,22011,30.645018,-93.340253
LA,Bienville,22013,32.344268,-93.061513
LA,Bossier,22015,32.696202,-93.617977
LA,Caddo,22017,32.577195,-93.882423
LA,Calcasieu,22019,30.229559,-93.358015
LA,Caldwell,22021,32.101244,-92.11418
LA,Cameron,22023,29.871989,-93.165437
LA,Catahoula,22025,31.666517,-91.846703
LA,Claiborne,22027,32.827585,-92.991125
LA,Concordia,22029,31.469806,-91.626314
LA,De Soto,22031,32.059248,-93.740797
LA,East Baton Rouge,22033,30.544002,-91.093174
LA,East Carroll,22035,32.73017,-91.234141
LA,East Feliciana,22037,30.839784,-91.043434
LA,Evangeline,22039,30.720693,-92.404086
LA,Franklin,22041,32.138279,-91.672101
LA,Grant,22043,31.597787,-92.561716
LA,Iberia,22045,29.606013,-91.842706
LA,Iberville,22047,30.288394,-91.36315
LA,Jackson,22049,32.30448,-92.556672
LA,Jefferson,22051,29.5033,-90.036231
LA,Jefferson Davis,22053,30.269529,-92.816221
LA,Lafayette,22055,30.206507,-92.06417
LA,Lafourche,22057,29.491993,-90.394849
LA,La Salle,22059,31.680836,-92.161809
LA,Lincoln,22061,32.601148,-92.662082
LA,Livingston,22063,30.440419,-90.727474
LA,Madison,22065,32.365824,-91.240729
LA,Morehouse,22067,32.820008,-91.800399
LA,Natchitoches,22069,31.734982,-93.086106
LA,Orleans,22071,30.068636,-89.939007
LA,Ouachita,22073,32.477495,-92.154798
LA,Plaquemines,22075,29.402337,-89.298489
LA,Pointe Coupee,22077,30.708319,-91.604621
LA,Rapides,22079,31.193204,-92.535953
LA,Red River,22081,32.101213,-93.34905
LA,Richland,22083,32.418121,-91.758375
LA,Sabine,22085,31.560209,-93.559228
LA,St. Bernard,22087,29.91811,-89.263494
LA,St. Charles,22089,29.913833,-90.359314
LA,St. Helena,22091,30.821423,-90.70935
LA,St. James,22093,30.02482,-90.793956
LA,St. John the Baptist,22095,30.117471,-90.504677
LA,St. Landry,22097,30.583441,-91.989275
LA,St. Martin,22099,30.121433,-91.611481
LA,St. Mary,22101,29.629349,-91.463804
LA,St. Tammany,22103,30.410022,-89.951962
LA,Tangipahoa,22105,30.621581,-90.406633
LA,Tensas,22107,32.001489,-91.342576
LA,Terrebonne,22109,29.333266,-90.844191
LA,Union,22111,32.829349,-92.37565
LA,Vermilion,22113,29.786872,-92.29009
LA,Vernon,22115,31.110563,-93.18152
LA,Washington,22117,30.852144,-90.046253
LA,Webster,22119,32.732152,-93.339825
LA,West Baton Rouge,22121,30.464052,-91.309808
LA,West Carroll,22123,32.79248,-91.451998
LA,West Feliciana,22125,30.872701,-91.421008
LA,Winn,22127,31.941187,-92.641269
ME,Androscoggin,23001,44.167681,-70.207435
ME,Aroostook,23003,46.727057,-68.64941
ME,Cumberland,23005,43.808348,-70.330375
ME,Franklin,23007,44.973012,-70.444727
ME,Hancock,23009,44.564906,-68.370703
ME,Kennebec,23011,44.417012,-69.765764
ME,Knox,23013,44.042045,-69.038515
ME,Lincoln,23015,43.994265,-69.514029
ME,Oxford,23017,44.494585,-70.734688
ME,Penobscot,23019,45.390602,-68.657487
ME,Piscataquis,23021,45.917678,-69.104548
ME,Sagadahoc,23023,43.916694,-69.843994
ME,Somerset,23025,45.507482,-69.97604
ME,Waldo,23027,44.505361,-69.139678
ME,Washington,23029,44.967009,-67.609354
ME,York,23031,43.427239,-70.670402
MD,Allegany,24001,39.612309,-78.703108
MD,Anne Arundel,24003,38.993374,-76.560511
MD,Baltimore,24005,39.443167,-76.616569
MD,Calvert,24009,38.521358,-76.525864
MD,Caroline,24011,38.871531,-75.831631
MD,Carroll,24013,39.563189,-77.015512
MD,Cecil,24015,39.562352,-75.941584
MD,Charles,24017,38.472853,-77.015427
MD,Dorchester,24019,38.429196,-76.047433
MD,Frederick,24021,39.470427,-77.397627
MD,Garrett,24023,39.529871,-79.269416
MD,Harford,24025,39.537429,-76.299789
MD,Howard,24027,39.252264,-76.924406
MD,Kent,24029,39.239177,-76.1242
MD,Montgomery,24031,39.137382,-77.203063
MD,Prince George's,24033,38.82588,-76.847272
MD,Queen Anne's,24035,39.040693,-76.082405
MD,St. Mary's,24037,38.222666,-76.534271
MD,Somerset,24039,38.07445,-75.853323
MD,Talbot,24041,38.749427,-76.17913
MD,Washington,24043,39.603621,-77.814671
MD,Wicomico,24045,38.367389,-75.632206
MD,Worcester,24047,38.222133,-75.309932
MD,Baltimore,24510,39.300214,-76.610516
MA,Barnstable,25001,41.798819,-70.211083
MA,Berkshire,25003,42.375314,-73.213948
MA,Bristol,25005,41.748576,-71.087062
MA,Dukes,25007,41.380939,-70.701536
MA,Essex,25009,42.642711,-70.865107
MA,Franklin,25011,42.583791,-72.591655
MA,Hampden,25013,42.136198,-72.635648
MA,Hampshire,25015,42.339459,-72.663694
MA,Middlesex,25017,42.479477,-71.396507
MA,Nantucket,25019,41.305878,-70.14191
MA,Norfolk,25021,42.169703,-71.179875
MA,Plymouth,25023,41.987196,-70.741942
MA,Suffolk,25025,42.33196,-71.020173
MA,Worcester,25027,42.311693,-71.940282
MI,Alcona,26001,44.682535,-82.83408
MI,Alger,26003,47.080077,-86.564108
MI,Allegan,26005,42.595788,-86.634745
MI,Alpena,26007,44.894954,-83.426574
MI,Antrim,26009,45.005457,-85.175625
MI,Arenac,26011,44.03687,-83.740675
MI,Baraga,26013,46.696068,-88.356022
MI,Barry,26015,42.582811,-85.31455
MI,Bay,26017,43.699711,-83.978701
MI,Benzie,26019,44.648621,-86.494317
MI,Berrien,26021,41.792639,-86.741822
MI,Branch,26023,41.918585,-85.066523
MI,Calhoun,26025,42.24299,-85.012385
MI,Cass,26027,41.91624,-85.999457
MI,Charlevoix,26029,45.513164,-85.450392
MI,Cheboygan,26031,45.47612,-84.495271
MI,Chippewa,26033,46.321819,-84.52063
MI,Clare,26035,43.991137,-84.838325
MI,Clinton,26037,42.950455,-84.591695
MI,Crawford,26039,44.680208,-84.611132
MI,Delta,26041,45.805101,-86.901373
MI,Dickinson,26043,46.012823,-87.866119
MI,Eaton,26045,42.589614,-84.846524
MI,Emmet,26047,45.590094,-84.986822
MI,Genesee,26049,43.021077,-83.706372
MI,Gladwin,26051,43.98975,-84.389816
MI,Gogebic,26053,46.488054,-89.788314
MI,Grand Traverse,26055,44.718688,-85.553848
MI,Gratiot,26057,43.292326,-84.60469
MI,Hillsdale,26059,41.864475,-84.642409
